Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
558,30.218804424306736,0.0609928681304849,827,3
559,30.207447582520892,0.06068790378983247,827,3
560,30.228883491105517,0.06038446427088331,827,3
561,30.272596821445816,0.060082541949528896,827,3
562,30.323900601676726,0.05978212923978125,827,3
563,30.08497013702876,0.05948321859358234,827,3
564,30.266404845586322,0.05918580250061443,827,3
565,30.292298670940518,0.05888987348811136,827,3
566,30.309210784435535,0.0585954241206708,827,3
567,30.214813671641668,0.058302447000067446,827,3
568,30.163119761130627,0.05801093476506711,827,3
569,30.067403007151718,0.05772088009124177,827,3
570,30.122567215578275,0.057432275690785566,827,3
571,30.12238148212761,0.05714511431233164,827,3
572,30.166782833110577,0.05685938874076998,827,3
573,30.117570076141362,0.05657509179706613,827,3
574,30.070617847097743,0.0562922163380808,827,3
575,30.133999609597307,0.05601075525639039,827,3
576,30.10536340756684,0.05573070148010844,827,3
577,30.10625798112716,0.0554520479727079,827,3
578,30.142958762937738,0.05517478773284436,827,3
579,30.095712294751323,0.05489891379418014,827,3
580,30.148446045728566,0.054624419225209234,827,3
581,30.233664029694527,0.05435129712908319,827,3
582,30.207695429458095,0.05407954064343777,827,3
583,30.144975954266272,0.053809142940220586,827,3
584,30.06664737319852,0.05354009722551948,827,3
585,30.06400382830123,0.05327239673939188,827,3
586,30.081278548924477,0.053006034755694924,827,3
587,20.071690785405924,0.05274100458191645,827,2
588,30.033777979301966,0.05247729955900687,827,3
589,30.02833270435522,0.05221491306121183,827,3
590,30.247651918109554,0.05195383849590577,827,3
591,30.225279406631874,0.051694069303426245,827,3
592,30.13543421011889,0.051435598956909113,827,3
593,30.030582058129117,0.05117842096212456,827,3
594,30.03218001871554,0.050922528857313944,827,3
595,30.085241303284644,0.050667916213027374,827,3
596,30.126842693459327,0.050414576631962235,827,3
597,30.022592255196987,0.05016250374880243,827,3
598,30.058463172361854,0.04991169123005841,827,3
